"OCCUPANCY_DATE","shelter_location_pair","capacity_actual_sum","capacity_funding_sum","occupied_sum","unoccupied_sum","unavailable_sum","occupancy_rate"
21-04-05,"62 - 1011",60,61,59,1,1,0.983333333333333
21-04-05,"3 - 1008",186,208,182,4,22,0.978494623655914
21-04-05,"16 - 1022",50,50,46,4,0,0.92
21-04-05,"24 - 1150",86,173,86,0,87,1
21-04-05,"24 - 1153",84,125,84,0,41,1
21-04-06,"62 - 1011",59,61,56,3,2,0.949152542372881
21-04-06,"3 - 1008",185,186,174,11,1,0.940540540540541
21-04-06,"16 - 1022",50,50,46,4,0,0.92
21-04-06,"24 - 1150",84,173,84,0,89,1
21-04-06,"24 - 1153",82,125,82,0,43,1
21-04-07,"62 - 1011",60,61,57,3,1,0.95
21-04-07,"3 - 1008",183,186,168,15,3,0.918032786885246
21-04-07,"16 - 1022",50,50,47,3,0,0.94
21-04-07,"24 - 1150",77,173,77,0,96,1
21-04-07,"24 - 1153",83,125,83,0,42,1
21-04-08,"62 - 1011",60,61,60,0,1,1
21-04-08,"3 - 1008",183,186,165,18,3,0.901639344262295
21-04-08,"16 - 1022",49,50,49,0,1,1
21-04-08,"24 - 1150",72,173,72,0,101,1
21-04-08,"24 - 1153",83,125,83,0,42,1
21-04-09,"62 - 1011",60,61,59,1,1,0.983333333333333
21-04-09,"3 - 1008",166,186,165,1,20,0.993975903614458
21-04-09,"16 - 1022",47,50,47,0,3,1
21-04-09,"24 - 1150",72,173,72,0,101,1
21-04-09,"24 - 1153",83,125,83,0,42,1
21-04-10,"62 - 1011",60,61,59,1,1,0.983333333333333
21-04-10,"3 - 1008",166,186,165,1,20,0.993975903614458
21-04-10,"16 - 1022",46,50,46,0,4,1
21-04-10,"24 - 1150",75,173,75,0,98,1
21-04-10,"24 - 1153",82,125,82,0,43,1
21-04-11,"62 - 1011",60,61,58,2,1,0.966666666666667
21-04-11,"3 - 1008",166,186,164,2,20,0.987951807228916
21-04-11,"16 - 1022",46,50,45,1,4,0.978260869565217
21-04-11,"24 - 1150",76,173,76,0,97,1
21-04-11,"24 - 1153",82,125,82,0,43,1
21-04-12,"62 - 1011",60,61,58,2,1,0.966666666666667
21-04-12,"3 - 1008",164,186,163,1,22,0.99390243902439
21-04-12,"16 - 1022",44,50,43,1,6,0.977272727272727
21-04-12,"24 - 1150",74,173,74,0,99,1
21-04-12,"24 - 1153",82,125,80,2,43,0.975609756097561
21-04-13,"62 - 1011",60,61,59,1,1,0.983333333333333
21-04-13,"3 - 1008",164,186,163,1,22,0.99390243902439
21-04-13,"16 - 1022",42,50,40,2,8,0.952380952380952
21-04-13,"24 - 1150",71,173,71,0,102,1
21-04-13,"24 - 1153",80,125,80,0,45,1
21-04-14,"62 - 1011",60,61,59,1,1,0.983333333333333
21-04-14,"3 - 1008",163,186,161,2,23,0.987730061349693
21-04-14,"16 - 1022",40,50,39,1,10,0.975
21-04-14,"24 - 1150",73,173,73,0,100,1
21-04-14,"24 - 1153",80,125,79,1,45,0.9875
21-04-15,"62 - 1011",60,61,59,1,1,0.983333333333333
21-04-15,"3 - 1008",168,186,161,7,18,0.958333333333333
21-04-15,"16 - 1022",40,50,39,1,10,0.975
21-04-15,"24 - 1150",73,173,73,0,100,1
21-04-15,"24 - 1153",79,125,79,0,46,1
21-04-16,"62 - 1011",61,61,60,1,0,0.983606557377049
21-04-16,"3 - 1008",178,208,170,8,30,0.955056179775281
21-04-16,"16 - 1022",40,50,38,2,10,0.95
21-04-16,"24 - 1150",73,173,73,0,100,1
21-04-16,"24 - 1153",77,125,77,0,48,1
21-04-17,"62 - 1011",60,61,59,1,1,0.983333333333333
21-04-17,"3 - 1008",187,208,174,13,21,0.93048128342246
21-04-17,"16 - 1022",40,50,38,2,10,0.95
21-04-17,"24 - 1150",73,173,73,0,100,1
21-04-17,"24 - 1153",142,172,124,18,30,0.873239436619718
21-04-18,"62 - 1011",59,61,59,0,2,1
21-04-18,"3 - 1008",188,208,181,7,20,0.962765957446808
21-04-18,"16 - 1022",39,50,37,2,11,0.948717948717949
21-04-18,"24 - 1150",72,173,71,1,101,0.986111111111111
21-04-18,"24 - 1153",143,172,136,7,29,0.951048951048951
21-04-19,"62 - 1011",59,61,58,1,2,0.983050847457627
21-04-19,"3 - 1008",185,208,182,3,23,0.983783783783784
21-04-19,"16 - 1022",39,50,37,2,11,0.948717948717949
21-04-19,"24 - 1150",72,173,72,0,101,1
21-04-19,"24 - 1153",142,172,140,2,30,0.985915492957746
21-04-20,"62 - 1011",59,61,58,1,2,0.983050847457627
21-04-20,"3 - 1008",185,208,180,5,23,0.972972972972973
21-04-20,"16 - 1022",39,50,35,4,11,0.897435897435897
21-04-20,"24 - 1150",73,173,73,0,100,1
21-04-20,"24 - 1153",140,172,140,0,32,1
21-04-21,"62 - 1011",59,61,57,2,2,0.966101694915254
21-04-21,"3 - 1008",184,208,176,8,24,0.956521739130435
21-04-21,"16 - 1022",37,50,35,2,13,0.945945945945946
21-04-21,"24 - 1150",72,173,72,0,101,1
21-04-21,"24 - 1153",140,172,136,4,32,0.971428571428571
21-04-22,"62 - 1011",59,61,57,2,2,0.966101694915254
21-04-22,"3 - 1008",181,208,172,9,27,0.950276243093923
21-04-22,"16 - 1022",37,50,35,2,13,0.945945945945946
21-04-22,"24 - 1150",72,173,72,0,101,1
21-04-22,"24 - 1153",140,172,140,0,32,1
21-04-23,"62 - 1011",59,61,57,2,2,0.966101694915254
21-04-23,"3 - 1008",181,208,173,8,27,0.955801104972376
21-04-23,"16 - 1022",32,50,32,0,18,1
21-04-23,"24 - 1150",71,173,71,0,102,1
21-04-23,"24 - 1153",141,172,141,0,31,1
21-04-24,"62 - 1011",59,61,57,2,2,0.966101694915254
21-04-24,"3 - 1008",181,208,173,8,27,0.955801104972376
21-04-24,"16 - 1022",32,50,31,1,18,0.96875
21-04-24,"24 - 1150",73,173,73,0,100,1
21-04-24,"24 - 1153",139,172,139,0,33,1
21-04-25,"62 - 1011",59,61,57,2,2,0.966101694915254
21-04-25,"3 - 1008",181,208,173,8,27,0.955801104972376
21-04-25,"16 - 1022",32,50,32,0,18,1
21-04-25,"24 - 1150",73,173,73,0,100,1
21-04-25,"24 - 1153",139,172,137,2,33,0.985611510791367
21-04-26,"62 - 1011",59,61,56,3,2,0.949152542372881
21-04-26,"3 - 1008",177,208,169,8,31,0.954802259887006
21-04-26,"16 - 1022",34,50,33,1,16,0.970588235294118
21-04-26,"24 - 1150",74,173,74,0,99,1
21-04-26,"24 - 1153",139,172,139,0,33,1
21-04-27,"62 - 1011",59,61,55,4,2,0.932203389830508
21-04-27,"3 - 1008",167,208,167,0,41,1
21-04-27,"16 - 1022",34,50,33,1,16,0.970588235294118
21-04-27,"24 - 1150",73,173,73,0,100,1
21-04-27,"24 - 1153",139,172,138,1,33,0.992805755395683
21-04-28,"62 - 1011",59,61,55,4,2,0.932203389830508
21-04-28,"3 - 1008",166,208,166,0,42,1
21-04-28,"16 - 1022",33,50,32,1,17,0.96969696969697
21-04-28,"24 - 1150",74,173,74,0,99,1
21-04-28,"24 - 1153",137,172,136,1,35,0.992700729927007
21-04-29,"62 - 1011",59,61,53,6,2,0.898305084745763
21-04-29,"3 - 1008",162,208,161,1,46,0.993827160493827
21-04-29,"16 - 1022",31,50,31,0,19,1
21-04-29,"24 - 1150",146,173,97,49,27,0.664383561643836
21-04-29,"24 - 1153",139,172,139,0,33,1
21-04-30,"62 - 1011",59,61,53,6,2,0.898305084745763
21-04-30,"3 - 1008",166,208,157,9,42,0.94578313253012
21-04-30,"16 - 1022",31,50,31,0,19,1
21-04-30,"24 - 1150",167,173,113,54,6,0.676646706586826
21-04-30,"24 - 1153",139,172,138,1,33,0.992805755395683
21-05-01,"62 - 1011",59,61,52,7,2,0.88135593220339
21-05-01,"3 - 1008",165,208,157,8,43,0.951515151515152
21-05-01,"16 - 1022",29,50,29,0,21,1
21-05-01,"24 - 1150",169,173,123,46,4,0.727810650887574
21-05-01,"24 - 1153",139,172,138,1,33,0.992805755395683
21-05-02,"62 - 1011",59,61,51,8,2,0.864406779661017
21-05-02,"3 - 1008",165,208,155,10,43,0.939393939393939
21-05-02,"16 - 1022",29,50,29,0,21,1
21-05-02,"24 - 1150",170,173,131,39,3,0.770588235294118
21-05-02,"24 - 1153",139,172,137,2,33,0.985611510791367
21-05-03,"62 - 1011",59,61,51,8,2,0.864406779661017
21-05-03,"3 - 1008",158,208,154,4,50,0.974683544303797
21-05-03,"16 - 1022",29,50,28,1,21,0.96551724137931
21-05-03,"24 - 1150",171,173,133,38,2,0.777777777777778
21-05-03,"24 - 1153",140,172,137,3,32,0.978571428571429
21-05-04,"62 - 1011",59,61,52,7,2,0.88135593220339
21-05-04,"3 - 1008",158,208,152,6,50,0.962025316455696
21-05-04,"16 - 1022",29,50,28,1,21,0.96551724137931
21-05-04,"24 - 1150",132,173,132,0,41,1
21-05-04,"24 - 1153",140,172,140,0,32,1
21-05-05,"62 - 1011",59,61,51,8,2,0.864406779661017
21-05-05,"3 - 1008",158,208,152,6,50,0.962025316455696
21-05-05,"16 - 1022",30,50,29,1,20,0.966666666666667
21-05-05,"24 - 1150",126,173,126,0,47,1
21-05-05,"24 - 1153",140,172,140,0,32,1
21-05-06,"62 - 1011",59,61,53,6,2,0.898305084745763
21-05-06,"3 - 1008",167,201,150,17,34,0.898203592814371
21-05-06,"16 - 1022",29,50,26,3,21,0.896551724137931
21-05-06,"24 - 1150",121,173,121,0,52,1
21-05-06,"24 - 1153",140,172,140,0,32,1
21-05-07,"62 - 1011",59,61,54,5,2,0.915254237288136
21-05-07,"3 - 1008",168,201,157,11,33,0.93452380952381
21-05-07,"16 - 1022",50,50,44,6,0,0.88
21-05-07,"24 - 1150",112,173,112,0,61,1
21-05-07,"24 - 1153",141,172,141,0,31,1
21-05-08,"62 - 1011",59,61,53,6,2,0.898305084745763
21-05-08,"3 - 1008",169,201,161,8,32,0.952662721893491
21-05-08,"16 - 1022",50,50,44,6,0,0.88
21-05-08,"24 - 1150",112,173,111,1,61,0.991071428571429
21-05-08,"24 - 1153",141,172,140,1,31,0.99290780141844
21-05-09,"62 - 1011",59,61,54,5,2,0.915254237288136
21-05-09,"3 - 1008",169,201,159,10,32,0.940828402366864
21-05-09,"16 - 1022",50,50,43,7,0,0.86
21-05-09,"24 - 1150",171,173,121,50,2,0.707602339181287
21-05-09,"24 - 1153",140,172,137,3,32,0.978571428571429
21-05-10,"62 - 1011",59,61,55,4,2,0.932203389830508
21-05-10,"3 - 1008",166,201,159,7,35,0.957831325301205
21-05-10,"16 - 1022",49,50,45,4,1,0.918367346938776
21-05-10,"24 - 1150",173,173,131,42,0,0.757225433526012
21-05-10,"24 - 1153",124,125,123,1,1,0.991935483870968
21-05-11,"62 - 1011",59,61,55,4,2,0.932203389830508
21-05-11,"3 - 1008",168,201,159,9,33,0.946428571428571
21-05-11,"16 - 1022",50,50,40,10,0,0.8
21-05-11,"24 - 1150",173,173,130,43,0,0.751445086705202
21-05-11,"24 - 1153",124,125,122,2,1,0.983870967741935
21-05-12,"62 - 1011",59,61,55,4,2,0.932203389830508
21-05-12,"3 - 1008",168,201,158,10,33,0.94047619047619
21-05-12,"16 - 1022",50,50,46,4,0,0.92
21-05-12,"24 - 1150",173,173,135,38,0,0.780346820809249
21-05-12,"24 - 1153",124,125,124,0,1,1
21-05-13,"62 - 1011",59,61,55,4,2,0.932203389830508
21-05-13,"3 - 1008",168,201,157,11,33,0.93452380952381
21-05-13,"16 - 1022",50,50,44,6,0,0.88
21-05-13,"24 - 1150",173,173,136,37,0,0.786127167630058
21-05-13,"24 - 1153",124,125,120,4,1,0.967741935483871
21-05-14,"62 - 1011",59,61,56,3,2,0.949152542372881
21-05-14,"3 - 1008",168,201,158,10,33,0.94047619047619
21-05-14,"16 - 1022",50,50,46,4,0,0.92
21-05-14,"24 - 1150",172,173,128,44,1,0.744186046511628
21-05-14,"24 - 1153",124,125,117,7,1,0.943548387096774
21-05-15,"62 - 1011",60,61,58,2,1,0.966666666666667
21-05-15,"3 - 1008",168,201,157,11,33,0.93452380952381
21-05-15,"16 - 1022",50,50,45,5,0,0.9
21-05-15,"24 - 1150",173,173,130,43,0,0.751445086705202
21-05-15,"24 - 1153",124,125,118,6,1,0.951612903225806
21-05-16,"62 - 1011",60,61,59,1,1,0.983333333333333
21-05-16,"3 - 1008",167,201,161,6,34,0.964071856287425
21-05-16,"16 - 1022",50,50,45,5,0,0.9
21-05-16,"24 - 1150",173,173,137,36,0,0.791907514450867
21-05-16,"24 - 1153",120,125,119,1,5,0.991666666666667
21-05-17,"62 - 1011",60,61,59,1,1,0.983333333333333
21-05-17,"3 - 1008",168,201,160,8,33,0.952380952380952
21-05-17,"16 - 1022",50,50,45,5,0,0.9
21-05-17,"24 - 1150",173,173,134,39,0,0.774566473988439
21-05-17,"24 - 1153",116,125,116,0,9,1
21-05-18,"62 - 1011",60,61,59,1,1,0.983333333333333
21-05-18,"3 - 1008",168,201,157,11,33,0.93452380952381
21-05-18,"16 - 1022",50,50,45,5,0,0.9
21-05-18,"24 - 1150",173,173,140,33,0,0.809248554913295
21-05-18,"24 - 1153",111,125,111,0,14,1
21-05-19,"62 - 1011",60,61,59,1,1,0.983333333333333
21-05-19,"3 - 1008",167,201,156,11,34,0.934131736526946
21-05-19,"16 - 1022",50,50,45,5,0,0.9
21-05-19,"24 - 1150",173,173,134,39,0,0.774566473988439
21-05-19,"24 - 1153",110,125,110,0,15,1
21-05-20,"62 - 1011",60,61,59,1,1,0.983333333333333
21-05-20,"3 - 1008",165,201,155,10,36,0.939393939393939
21-05-20,"16 - 1022",50,50,44,6,0,0.88
21-05-20,"24 - 1150",173,173,141,32,0,0.815028901734104
21-05-20,"24 - 1153",108,125,108,0,17,1
21-05-21,"62 - 1011",60,61,57,3,1,0.95
21-05-21,"3 - 1008",166,201,155,11,35,0.933734939759036
21-05-21,"16 - 1022",50,50,41,9,0,0.82
21-05-21,"24 - 1150",173,173,137,36,0,0.791907514450867
21-05-21,"24 - 1153",106,125,106,0,19,1
21-05-22,"62 - 1011",60,61,57,3,1,0.95
21-05-22,"3 - 1008",166,201,155,11,35,0.933734939759036
21-05-22,"16 - 1022",50,50,43,7,0,0.86
21-05-22,"24 - 1150",173,173,140,33,0,0.809248554913295
21-05-22,"24 - 1153",105,125,105,0,20,1
21-05-23,"62 - 1011",60,61,57,3,1,0.95
21-05-23,"3 - 1008",165,201,155,10,36,0.939393939393939
21-05-23,"16 - 1022",50,50,43,7,0,0.86
21-05-23,"24 - 1150",173,173,142,31,0,0.820809248554913
21-05-23,"24 - 1153",103,125,103,0,22,1
21-05-24,"62 - 1011",60,61,57,3,1,0.95
21-05-24,"3 - 1008",165,201,155,10,36,0.939393939393939
21-05-24,"16 - 1022",50,50,41,9,0,0.82
21-05-24,"24 - 1150",173,173,145,28,0,0.838150289017341
21-05-24,"24 - 1153",102,125,102,0,23,1
21-05-25,"62 - 1011",60,61,57,3,1,0.95
21-05-25,"3 - 1008",165,201,155,10,36,0.939393939393939
21-05-25,"16 - 1022",50,50,43,7,0,0.86
21-05-25,"24 - 1150",173,173,145,28,0,0.838150289017341
21-05-25,"24 - 1153",125,125,109,16,0,0.872
21-05-26,"62 - 1011",60,61,57,3,1,0.95
21-05-26,"3 - 1008",165,201,155,10,36,0.939393939393939
21-05-26,"16 - 1022",50,50,49,1,0,0.98
21-05-26,"24 - 1150",173,173,147,26,0,0.84971098265896
21-05-26,"24 - 1153",125,125,112,13,0,0.896
21-05-27,"62 - 1011",60,61,57,3,1,0.95
21-05-27,"3 - 1008",169,201,158,11,32,0.93491124260355
21-05-27,"16 - 1022",50,50,49,1,0,0.98
21-05-27,"24 - 1150",172,173,143,29,1,0.831395348837209
21-05-27,"24 - 1153",125,125,115,10,0,0.92
21-05-28,"62 - 1011",60,61,58,2,1,0.966666666666667
21-05-28,"3 - 1008",171,201,161,10,30,0.941520467836257
21-05-28,"16 - 1022",50,50,49,1,0,0.98
21-05-28,"24 - 1150",172,173,144,28,1,0.837209302325581
21-05-28,"24 - 1153",125,125,124,1,0,0.992
21-05-29,"62 - 1011",60,61,58,2,1,0.966666666666667
21-05-29,"3 - 1008",171,201,161,10,30,0.941520467836257
21-05-29,"16 - 1022",50,50,48,2,0,0.96
21-05-29,"24 - 1150",172,173,145,27,1,0.843023255813954
21-05-29,"24 - 1153",125,125,122,3,0,0.976
21-05-30,"62 - 1011",60,61,57,3,1,0.95
21-05-30,"3 - 1008",172,201,163,9,29,0.947674418604651
21-05-30,"16 - 1022",47,50,45,2,3,0.957446808510638
21-05-30,"24 - 1150",173,173,140,33,0,0.809248554913295
21-05-30,"24 - 1153",125,125,123,2,0,0.984
21-05-31,"62 - 1011",60,61,58,2,1,0.966666666666667
21-05-31,"3 - 1008",171,201,164,7,30,0.95906432748538
21-05-31,"16 - 1022",47,50,41,6,3,0.872340425531915
21-05-31,"24 - 1150",173,173,143,30,0,0.826589595375723
21-05-31,"24 - 1153",125,125,121,4,0,0.968
21-06-01,"62 - 1011",60,61,58,2,1,0.966666666666667
21-06-01,"3 - 1008",171,201,165,6,30,0.964912280701754
21-06-01,"16 - 1022",45,50,35,10,5,0.777777777777778
21-06-01,"24 - 1150",173,173,142,31,0,0.820809248554913
21-06-01,"24 - 1153",125,125,123,2,0,0.984
21-06-02,"62 - 1011",60,61,58,2,1,0.966666666666667
21-06-02,"3 - 1008",170,201,165,5,31,0.970588235294118
21-06-02,"16 - 1022",40,50,34,6,10,0.85
21-06-02,"24 - 1150",173,173,140,33,0,0.809248554913295
21-06-02,"24 - 1153",125,125,121,4,0,0.968
21-06-03,"62 - 1011",60,61,57,3,1,0.95
21-06-03,"3 - 1008",169,201,158,11,32,0.93491124260355
21-06-03,"16 - 1022",38,50,32,6,12,0.842105263157895
21-06-03,"24 - 1150",173,173,139,34,0,0.803468208092486
21-06-03,"24 - 1153",125,125,121,4,0,0.968
21-06-04,"62 - 1011",60,61,56,4,1,0.933333333333333
21-06-04,"3 - 1008",171,201,163,8,30,0.953216374269006
21-06-04,"16 - 1022",39,50,31,8,11,0.794871794871795
21-06-04,"24 - 1150",173,173,135,38,0,0.780346820809249
21-06-04,"24 - 1153",125,125,124,1,0,0.992
21-06-05,"62 - 1011",60,61,55,5,1,0.916666666666667
21-06-05,"3 - 1008",171,201,166,5,30,0.970760233918129
21-06-05,"16 - 1022",39,50,28,11,11,0.717948717948718
21-06-05,"24 - 1150",173,173,140,33,0,0.809248554913295
21-06-05,"24 - 1153",125,125,118,7,0,0.944
21-06-06,"62 - 1011",60,61,55,5,1,0.916666666666667
21-06-06,"3 - 1008",171,201,166,5,30,0.970760233918129
21-06-06,"16 - 1022",34,50,24,10,16,0.705882352941177
21-06-06,"24 - 1150",173,173,145,28,0,0.838150289017341
21-06-06,"24 - 1153",125,125,120,5,0,0.96
21-06-07,"62 - 1011",60,61,54,6,1,0.9
21-06-07,"3 - 1008",173,201,167,6,28,0.965317919075145
21-06-07,"16 - 1022",34,50,23,11,16,0.676470588235294
21-06-07,"24 - 1150",173,173,148,25,0,0.855491329479769
21-06-07,"24 - 1153",125,125,120,5,0,0.96
21-06-08,"62 - 1011",60,61,55,5,1,0.916666666666667
21-06-08,"3 - 1008",173,201,168,5,28,0.971098265895954
21-06-08,"16 - 1022",30,50,22,8,20,0.733333333333333
21-06-08,"24 - 1150",173,173,153,20,0,0.884393063583815
21-06-08,"24 - 1153",125,135,117,8,10,0.936
21-06-09,"62 - 1011",60,61,56,4,1,0.933333333333333
21-06-09,"3 - 1008",168,201,163,5,33,0.970238095238095
21-06-09,"16 - 1022",31,50,22,9,19,0.709677419354839
21-06-09,"24 - 1150",173,173,157,16,0,0.907514450867052
21-06-09,"24 - 1153",125,135,119,6,10,0.952
21-06-10,"62 - 1011",60,61,55,5,1,0.916666666666667
21-06-10,"3 - 1008",171,201,162,9,30,0.947368421052632
21-06-10,"16 - 1022",31,50,22,9,19,0.709677419354839
21-06-10,"24 - 1150",172,173,156,16,1,0.906976744186046
21-06-10,"24 - 1153",125,135,123,2,10,0.984
21-06-11,"62 - 1011",60,61,56,4,1,0.933333333333333
21-06-11,"3 - 1008",171,201,164,7,30,0.95906432748538
21-06-11,"16 - 1022",31,50,23,8,19,0.741935483870968
21-06-11,"24 - 1150",172,173,154,18,1,0.895348837209302
21-06-11,"24 - 1153",125,135,124,1,10,0.992
21-06-12,"62 - 1011",60,61,57,3,1,0.95
21-06-12,"3 - 1008",171,201,161,10,30,0.941520467836257
21-06-12,"16 - 1022",31,50,23,8,19,0.741935483870968
21-06-12,"24 - 1150",172,173,159,13,1,0.924418604651163
21-06-12,"24 - 1153",125,135,123,2,10,0.984
21-06-13,"62 - 1011",60,61,58,2,1,0.966666666666667
21-06-13,"3 - 1008",171,201,162,9,30,0.947368421052632
21-06-13,"16 - 1022",30,50,22,8,20,0.733333333333333
21-06-13,"24 - 1150",172,173,159,13,1,0.924418604651163
21-06-13,"24 - 1153",125,135,124,1,10,0.992
21-06-14,"62 - 1011",60,61,59,1,1,0.983333333333333
21-06-14,"3 - 1008",171,201,162,9,30,0.947368421052632
21-06-14,"16 - 1022",41,50,30,11,9,0.731707317073171
21-06-14,"24 - 1150",169,173,153,16,4,0.905325443786982
21-06-14,"24 - 1153",125,135,124,1,10,0.992
21-06-15,"62 - 1011",60,61,60,0,1,1
21-06-15,"3 - 1008",171,201,161,10,30,0.941520467836257
21-06-15,"16 - 1022",42,50,37,5,8,0.880952380952381
21-06-15,"24 - 1150",168,173,154,14,5,0.916666666666667
21-06-15,"24 - 1153",125,135,123,2,10,0.984
21-06-16,"62 - 1011",60,61,60,0,1,1
21-06-16,"3 - 1008",174,201,159,15,27,0.913793103448276
21-06-16,"16 - 1022",38,50,35,3,12,0.921052631578947
21-06-16,"24 - 1150",165,173,150,15,8,0.909090909090909
21-06-16,"24 - 1153",125,135,124,1,10,0.992
21-06-17,"62 - 1011",60,61,59,1,1,0.983333333333333
21-06-17,"3 - 1008",175,201,159,16,26,0.908571428571429
21-06-17,"16 - 1022",46,50,42,4,4,0.91304347826087
21-06-17,"24 - 1150",170,173,151,19,3,0.888235294117647
21-06-17,"24 - 1153",125,135,117,8,10,0.936
21-06-18,"62 - 1011",60,61,60,0,1,1
21-06-18,"3 - 1008",175,201,163,12,26,0.931428571428571
21-06-18,"16 - 1022",50,50,47,3,0,0.94
21-06-18,"24 - 1150",170,173,151,19,3,0.888235294117647
21-06-18,"24 - 1153",125,135,112,13,10,0.896
21-06-19,"62 - 1011",60,61,59,1,1,0.983333333333333
21-06-19,"3 - 1008",175,201,163,12,26,0.931428571428571
21-06-19,"16 - 1022",50,50,50,0,0,1
21-06-19,"24 - 1150",170,173,148,22,3,0.870588235294118
21-06-19,"24 - 1153",125,135,117,8,10,0.936
21-06-20,"62 - 1011",60,61,59,1,1,0.983333333333333
21-06-20,"3 - 1008",175,201,166,9,26,0.948571428571429
21-06-20,"16 - 1022",50,50,50,0,0,1
21-06-20,"24 - 1150",169,173,145,24,4,0.857988165680473
21-06-20,"24 - 1153",125,135,115,10,10,0.92
21-06-21,"62 - 1011",60,61,60,0,1,1
21-06-21,"3 - 1008",174,201,163,11,27,0.936781609195402
21-06-21,"16 - 1022",50,50,49,1,0,0.98
21-06-21,"24 - 1150",170,173,140,30,3,0.823529411764706
21-06-21,"24 - 1153",125,135,116,9,10,0.928
21-06-22,"62 - 1011",60,61,60,0,1,1
21-06-22,"3 - 1008",177,201,164,13,24,0.926553672316384
21-06-22,"16 - 1022",50,50,49,1,0,0.98
21-06-22,"24 - 1150",170,173,142,28,3,0.835294117647059
21-06-22,"24 - 1153",125,135,117,8,10,0.936
21-06-23,"62 - 1011",60,61,59,1,1,0.983333333333333
21-06-23,"3 - 1008",177,201,164,13,24,0.926553672316384
21-06-23,"16 - 1022",50,50,49,1,0,0.98
21-06-23,"24 - 1150",170,173,146,24,3,0.858823529411765
21-06-23,"24 - 1153",125,135,114,11,10,0.912
21-06-24,"62 - 1011",60,61,60,0,1,1
21-06-24,"3 - 1008",176,201,164,12,25,0.931818181818182
21-06-24,"16 - 1022",50,50,47,3,0,0.94
21-06-24,"24 - 1150",170,173,148,22,3,0.870588235294118
21-06-24,"24 - 1153",125,135,114,11,10,0.912
21-06-25,"62 - 1011",60,61,60,0,1,1
21-06-25,"3 - 1008",175,201,164,11,26,0.937142857142857
21-06-25,"16 - 1022",50,50,49,1,0,0.98
21-06-25,"24 - 1150",170,173,145,25,3,0.852941176470588
21-06-25,"24 - 1153",125,135,116,9,10,0.928
21-06-26,"62 - 1011",60,61,59,1,1,0.983333333333333
21-06-26,"3 - 1008",175,201,163,12,26,0.931428571428571
21-06-26,"16 - 1022",50,50,47,3,0,0.94
21-06-26,"24 - 1150",170,173,149,21,3,0.876470588235294
21-06-26,"24 - 1153",125,135,115,10,10,0.92
21-06-27,"62 - 1011",60,61,58,2,1,0.966666666666667
21-06-27,"3 - 1008",174,201,165,9,27,0.948275862068966
21-06-27,"16 - 1022",50,50,46,4,0,0.92
21-06-27,"24 - 1150",170,173,154,16,3,0.905882352941176
21-06-27,"24 - 1153",125,135,117,8,10,0.936
21-06-28,"62 - 1011",60,61,58,2,1,0.966666666666667
21-06-28,"3 - 1008",178,201,162,16,23,0.910112359550562
21-06-28,"16 - 1022",50,50,48,2,0,0.96
21-06-28,"24 - 1150",170,173,153,17,3,0.9
21-06-28,"24 - 1153",125,135,115,10,10,0.92
21-06-29,"62 - 1011",60,61,53,7,1,0.883333333333333
21-06-29,"3 - 1008",175,201,161,14,26,0.92
21-06-29,"16 - 1022",50,50,48,2,0,0.96
21-06-29,"24 - 1150",170,173,153,17,3,0.9
21-06-29,"24 - 1153",124,135,112,12,11,0.903225806451613
21-06-30,"62 - 1011",60,61,53,7,1,0.883333333333333
21-06-30,"3 - 1008",176,201,163,13,25,0.926136363636364
21-06-30,"16 - 1022",50,50,45,5,0,0.9
21-06-30,"24 - 1150",170,173,153,17,3,0.9
21-06-30,"24 - 1153",124,135,115,9,11,0.92741935483871
21-07-01,"62 - 1011",60,61,57,3,1,0.95
21-07-01,"3 - 1008",176,201,165,11,25,0.9375
21-07-01,"16 - 1022",50,50,44,6,0,0.88
21-07-01,"24 - 1150",170,173,157,13,3,0.923529411764706
21-07-01,"24 - 1153",124,135,116,8,11,0.935483870967742
21-07-02,"62 - 1011",60,61,55,5,1,0.916666666666667
21-07-02,"3 - 1008",178,201,165,13,23,0.926966292134832
21-07-02,"16 - 1022",50,50,46,4,0,0.92
21-07-02,"24 - 1150",170,173,151,19,3,0.888235294117647
21-07-02,"24 - 1153",124,135,118,6,11,0.951612903225806
21-07-03,"62 - 1011",60,61,55,5,1,0.916666666666667
21-07-03,"3 - 1008",180,201,167,13,21,0.927777777777778
21-07-03,"16 - 1022",50,50,45,5,0,0.9
21-07-03,"24 - 1150",170,173,163,7,3,0.958823529411765
21-07-03,"24 - 1153",124,135,118,6,11,0.951612903225806
21-07-04,"62 - 1011",60,61,55,5,1,0.916666666666667
21-07-04,"3 - 1008",179,201,168,11,22,0.93854748603352
21-07-04,"16 - 1022",50,50,44,6,0,0.88
21-07-04,"24 - 1150",170,173,157,13,3,0.923529411764706
21-07-04,"24 - 1153",124,135,119,5,11,0.959677419354839
21-07-05,"62 - 1011",60,61,56,4,1,0.933333333333333
21-07-05,"3 - 1008",179,201,167,12,22,0.932960893854749
21-07-05,"16 - 1022",50,50,39,11,0,0.78
21-07-05,"24 - 1150",170,173,144,26,3,0.847058823529412
21-07-05,"24 - 1153",124,135,122,2,11,0.983870967741935
21-07-06,"62 - 1011",60,61,56,4,1,0.933333333333333
21-07-06,"3 - 1008",182,201,171,11,19,0.93956043956044
